0	7
0	250
0	257
0	318
0	368
0	477
1	137
1	158
1	241
1	390
1	442
1	443
1	479
2	93
2	113
2	211
2	247
2	455
3	21
3	105
3	402
3	411
3	452
3	461
4	152
4	236
4	287
4	314
4	460
5	7
5	137
5	265
5	308
5	405
5	443
5	477
6	107
6	115
6	302
6	359
6	426
6	448
7	0
7	5
7	265
7	318
7	477
8	26
8	29
8	83
8	233
8	371
8	476
9	32
9	102
9	106
9	211
9	277
9	381
9	428
10	37
10	67
10	120
10	174
10	196
10	498
11	254
11	278
11	393
11	434
12	33
12	147
12	216
12	275
12	346
12	478
13	70
13	171
13	275
13	333
14	104
14	163
14	197
14	250
14	257
14	424
15	43
15	58
15	92
15	219
15	269
15	310
15	311
16	17
16	40
16	63
16	127
16	349
16	447
17	16
17	40
17	172
17	348
17	349
17	449
18	112
18	309
18	362
18	400
19	57
19	87
19	238
19	325
19	464
19	468
20	77
20	82
20	249
20	309
20	364
20	472
21	3
21	45
21	380
21	402
21	452
22	57
22	230
22	268
22	378
22	429
22	464
23	142
23	145
23	451
23	482
23	490
24	51
24	88
24	197
24	332
24	424
25	46
25	84
25	266
25	356
25	465
26	8
26	66
26	83
26	442
26	476
27	123
27	134
27	162
27	179
27	332
28	175
28	184
28	245
28	322
28	365
28	413
29	8
29	83
29	118
29	199
29	371
29	399
30	36
30	69
30	110
30	218
30	357
30	486
31	36
31	96
31	110
31	130
31	331
32	9
32	86
32	381
32	428
32	460
33	12
33	195
33	221
33	346
33	478
34	107
34	149
34	196
34	251
34	279
34	412
34	498
35	103
35	149
35	174
35	192
35	196
35	232
36	30
36	31
36	69
36	96
36	110
37	10
37	120
37	125
37	174
37	202
37	394
37	474
38	128
38	146
38	206
38	282
39	94
39	186
39	301
39	369
39	375
39	395
40	16
40	17
40	71
40	127
40	210
40	348
41	82
41	111
41	188
41	228
41	389
42	90
42	165
42	193
42	363
42	422
43	15
43	58
43	141
43	214
43	220
43	311
43	417
44	209
44	239
44	330
44	487
44	492
45	21
45	183
45	245
45	305
45	322
45	380
45	402
45	491
46	25
46	84
46	273
46	283
46	356
46	414
46	445
47	133
47	154
47	162
47	166
47	272
47	286
48	298
48	343
48	398
48	408
49	156
49	237
49	298
49	343
49	416
49	466
50	59
50	73
50	175
50	190
50	365
51	24
51	88
51	94
51	123
51	226
51	320
51	332
52	73
52	284
52	329
52	334
52	345
52	411
52	450
53	126
53	206
53	300
53	423
53	494
54	65
54	114
54	144
54	203
54	222
54	276
54	321
55	121
55	138
55	192
55	401
55	432
55	456
55	489
56	99
56	160
56	299
56	385
56	420
56	495
56	497
57	19
57	22
57	117
57	268
57	464
57	468
58	15
58	43
58	72
58	164
58	269
58	417
59	50
59	73
59	190
59	299
59	410
59	497
60	160
60	176
60	186
60	218
60	304
60	385
61	100
61	126
61	128
61	157
61	161
61	353
61	355
61	358
61	406
62	91
62	129
62	317
62	372
62	421
62	434
63	16
63	148
63	298
63	349
63	408
63	447
64	76
64	108
64	204
64	289
65	54
65	122
65	144
65	255
65	276
65	289
65	435
66	26
66	137
66	257
66	265
66	318
66	442
66	476
67	10
67	81
67	120
67	240
67	251
67	498
68	135
68	172
68	213
68	349
68	391
68	408
68	459
69	30
69	36
69	72
69	96
69	269
69	357
70	13
70	171
70	229
70	260
70	261
70	333
71	40
71	109
71	127
71	143
71	170
71	210
72	58
72	69
72	164
72	269
72	357
73	50
73	52
73	59
73	175
73	284
73	345
73	410
74	117
74	150
74	208
74	258
74	383
74	468
75	124
75	359
75	360
75	384
75	412
75	496
76	64
76	99
76	108
76	204
76	223
76	420
76	469
77	20
77	119
77	292
77	364
77	421
77	472
78	100
78	167
78	198
78	227
78	290
78	436
78	488
79	138
79	262
79	279
79	384
79	403
79	419
79	489
80	237
80	290
80	352
80	466
80	473
81	67
81	120
81	240
81	324
81	430
81	474
82	20
82	41
82	111
82	188
82	249
82	472
83	8
83	26
83	29
83	241
83	362
83	399
83	442
84	25
84	46
84	156
84	266
84	288
84	414
84	471
85	157
85	308
85	340
85	344
85	406
85	443
86	32
86	152
86	347
86	381
86	407
86	460
87	19
87	145
87	173
87	238
87	429
87	464
88	24
88	51
88	222
88	320
88	321
88	424
88	458
89	168
89	190
89	191
89	224
89	248
89	388
89	454
90	42
90	150
90	165
90	208
90	363
91	62
91	129
91	188
91	228
91	317
92	15
92	139
92	219
92	310
92	341
92	401
93	2
93	102
93	113
93	211
93	264
93	374
94	39
94	51
94	123
94	226
94	369
94	375
95	136
95	161
95	281
95	294
95	479
95	484
95	492
96	31
96	36
96	69
96	219
96	269
96	331
96	403
97	212
97	418
97	475
98	153
98	274
98	307
98	335
98	338
99	56
99	76
99	223
99	224
99	420
99	454
99	497
100	61
100	78
100	252
100	290
100	353
100	406
100	488
101	235
101	295
101	300
101	423
101	431
102	9
102	93
102	184
102	211
102	245
102	264
102	277
103	35
103	192
103	232
103	354
103	432
104	14
104	163
104	233
104	257
104	476
105	3
105	329
105	342
105	411
105	452
106	9
106	189
106	211
106	247
106	381
107	6
107	34
107	115
107	251
107	359
107	412
108	64
108	76
108	122
108	289
108	469
109	71
109	127
109	143
109	313
109	337
109	438
110	30
110	31
110	36
110	130
110	186
110	218
110	304
110	395
111	41
111	82
111	244
111	249
111	323
111	389
112	18
112	239
112	241
112	350
112	362
112	390
112	400
113	2
113	93
113	374
113	455
113	463
113	467
114	54
114	131
114	203
114	321
114	368
114	477
115	6
115	107
115	225
115	240
115	251
115	426
116	200
116	263
116	278
116	312
116	327
116	328
116	382
117	57
117	74
117	268
117	293
117	383
117	446
117	468
118	29
118	199
118	207
118	371
118	422
119	77
119	209
119	364
119	421
119	427
120	10
120	37
120	67
120	81
120	474
121	55
121	169
121	326
121	354
121	386
121	432
121	456
122	65
122	108
122	176
122	182
122	289
122	435
122	469
123	27
123	51
123	94
123	179
123	229
123	332
123	369
124	75
124	171
124	261
124	302
124	359
124	496
125	37
125	174
125	202
125	232
125	418
125	475
126	53
126	61
126	128
126	206
126	252
126	353
126	494
127	16
127	40
127	71
127	109
127	313
127	316
127	447
128	38
128	61
128	126
128	146
128	206
128	358
129	62
129	91
129	188
129	292
129	421
130	31
130	110
130	187
130	262
130	331
130	395
131	114
131	203
131	285
131	344
131	405
131	415
131	477
132	165
132	205
132	306
132	312
132	323
132	366
132	453
133	47
133	162
133	179
133	216
133	272
133	275
133	333
133	470
134	27
134	154
134	162
134	197
134	271
134	332
135	68
135	151
135	172
135	213
135	242
135	404
136	95
136	239
136	350
136	479
136	492
137	1
137	5
137	66
137	265
137	442
137	443
138	55
138	79
138	401
138	403
138	489
139	92
139	341
139	386
139	392
139	401
139	456
140	246
140	256
140	339
140	374
140	463
141	43
141	214
141	220
141	361
141	480
141	493
142	23
142	225
142	441
142	482
142	490
143	71
143	109
143	170
143	243
143	253
143	377
143	397
143	438
144	54
144	65
144	203
144	255
144	377
144	397
144	415
145	23
145	87
145	173
145	230
145	429
145	451
145	482
146	38
146	128
146	259
146	282
146	297
146	358
147	12
147	171
147	275
147	346
147	448
148	63
148	298
148	316
148	447
148	466
148	473
149	34
149	35
149	192
149	196
149	279
149	419
150	74
150	90
150	165
150	208
150	306
150	383
151	135
151	172
151	194
151	242
151	449
152	4
152	86
152	153
152	274
152	287
152	407
152	460
153	98
153	152
153	274
153	307
153	370
153	407
153	483
154	47
154	134
154	162
154	166
154	271
154	303
155	194
155	210
155	231
155	274
155	287
155	315
156	49
156	84
156	237
156	288
156	416
156	471
157	61
157	85
157	158
157	355
157	406
157	443
158	1
158	157
158	281
158	355
158	443
158	479
159	232
159	326
159	354
159	379
159	418
160	56
160	60
160	176
160	385
160	420
160	469
161	61
161	95
161	281
161	355
161	358
161	484
162	27
162	47
162	133
162	134
162	154
162	179
163	14
163	104
163	193
163	197
163	233
163	437
164	58
164	72
164	334
164	357
164	396
164	417
164	450
165	42
165	90
165	132
165	150
165	207
165	306
165	366
165	422
166	47
166	154
166	286
166	303
166	363
167	78
167	198
167	337
167	387
167	436
168	89
168	191
168	314
168	388
168	428
168	460
169	121
169	326
169	379
169	386
169	440
170	71
170	143
170	210
170	231
170	253
171	13
171	70
171	124
171	147
171	261
171	275
171	302
171	448
172	17
172	68
172	135
172	151
172	349
172	449
173	87
173	145
173	221
173	238
173	451
174	10
174	35
174	37
174	125
174	196
174	232
175	28
175	50
175	73
175	183
175	322
175	345
175	365
175	461
176	60
176	122
176	160
176	182
176	186
176	301
176	469
177	180
177	278
177	293
177	319
177	328
177	378
177	446
178	357
178	396
178	410
178	486
178	495
179	27
179	123
179	133
179	162
179	229
179	333
180	177
180	312
180	319
180	328
180	453
181	231
181	253
181	291
181	315
181	373
182	122
182	176
182	226
182	301
182	351
182	375
182	435
183	45
183	175
183	322
183	402
183	461
184	28
184	102
184	245
184	277
184	413
185	191
185	223
185	224
185	236
185	291
185	314
185	315
186	39
186	60
186	110
186	176
186	301
186	304
186	395
187	130
187	262
187	280
187	360
187	395
188	41
188	82
188	91
188	129
188	228
188	292
188	472
189	106
189	247
189	336
189	381
189	485
189	499
190	50
190	59
190	89
190	248
190	365
190	454
190	497
191	89
191	168
191	185
191	224
191	314
192	35
192	55
192	103
192	149
192	419
192	432
192	489
193	42
193	163
193	233
193	303
193	363
193	371
193	422
193	437
194	151
194	155
194	210
194	242
194	274
194	335
194	449
195	33
195	221
195	296
195	346
195	451
195	490
196	10
196	34
196	35
196	149
196	174
196	498
197	14
197	24
197	134
197	163
197	271
197	332
197	424
197	437
198	78
198	167
198	217
198	340
198	344
198	387
198	488
199	29
199	118
199	207
199	244
199	249
199	309
199	399
200	116
200	254
200	263
200	372
200	382
200	393
201	256
201	305
201	339
201	491
202	37
202	125
202	394
202	457
202	475
203	54
203	114
203	131
203	144
203	415
204	64
204	76
204	223
204	289
204	291
204	373
204	376
205	132
205	312
205	323
205	327
205	389
205	462
206	38
206	53
206	126
206	128
206	282
206	295
206	300
207	118
207	165
207	199
207	244
207	366
207	422
208	74
208	90
208	150
208	258
208	286
208	363
209	44
209	119
209	215
209	297
209	330
209	421
209	427
209	487
210	40
210	71
210	155
210	170
210	194
210	231
210	348
210	449
211	2
211	9
211	93
211	102
211	106
211	247
212	394
212	457
212	475
213	68
213	135
213	398
213	404
213	459
214	43
214	141
214	310
214	311
214	439
214	493
215	209
215	364
215	400
215	427
215	487
216	12
216	133
216	275
216	470
216	478
217	198
217	267
217	285
217	344
217	387
218	30
218	60
218	110
218	304
218	385
218	486
219	15
219	92
219	96
219	269
219	401
219	403
220	43
220	141
220	417
220	480
221	33
221	173
221	195
221	238
221	451
221	470
221	478
222	54
222	88
222	276
222	320
222	321
222	351
223	76
223	99
223	185
223	204
223	224
223	291
224	89
224	99
224	185
224	191
224	223
224	454
225	115
225	142
225	240
225	296
225	426
225	430
225	441
225	490
226	51
226	94
226	182
226	320
226	351
226	375
227	78
227	290
227	436
227	473
228	41
228	91
228	188
228	317
228	389
228	462
229	70
229	123
229	179
229	260
229	333
229	369
230	22
230	145
230	378
230	429
230	482
231	155
231	170
231	181
231	210
231	253
231	315
232	35
232	103
232	125
232	159
232	174
232	354
232	418
233	8
233	104
233	163
233	193
233	371
233	476
234	237
234	352
234	414
234	423
234	471
234	494
235	101
235	273
235	282
235	295
235	409
235	431
235	445
236	4
236	185
236	287
236	314
236	315
237	49
237	80
237	156
237	234
237	352
237	466
237	471
238	19
238	87
238	173
238	221
238	325
238	470
239	44
239	112
239	136
239	350
239	400
239	487
239	492
240	67
240	81
240	115
240	225
240	251
240	430
241	1
241	83
241	112
241	362
241	390
241	442
242	135
242	151
242	194
242	335
242	338
242	404
243	143
243	253
243	255
243	376
243	397
244	111
244	199
244	207
244	249
244	323
244	366
245	28
245	45
245	102
245	184
245	264
245	305
245	322
246	140
246	339
246	463
246	491
246	493
247	2
247	106
247	189
247	211
247	455
247	499
248	89
248	190
248	365
248	388
248	413
248	481
249	20
249	82
249	111
249	199
249	244
249	309
250	0
250	14
250	257
250	368
250	424
250	458
251	34
251	67
251	107
251	115
251	240
251	498
252	100
252	126
252	290
252	352
252	353
252	494
253	143
253	170
253	181
253	231
253	243
253	373
253	376
254	11
254	200
254	372
254	393
254	434
255	65
255	144
255	243
255	289
255	376
255	397
256	140
256	201
256	264
256	305
256	339
256	374
257	0
257	14
257	66
257	104
257	250
257	318
257	476
258	74
258	208
258	286
258	325
258	468
259	146
259	297
259	358
259	484
260	70
260	229
260	261
260	280
260	369
260	395
261	70
261	124
261	171
261	260
261	280
261	360
261	496
262	79
262	130
262	187
262	331
262	360
262	384
262	403
263	116
263	200
263	317
263	327
263	372
263	462
264	93
264	102
264	245
264	256
264	305
264	374
265	5
265	7
265	66
265	137
265	318
266	25
266	84
266	288
266	416
266	425
266	465
267	217
267	285
267	377
267	387
267	415
267	438
268	22
268	57
268	117
268	293
268	378
269	15
269	58
269	69
269	72
269	96
269	219
270	294
270	297
270	330
270	492
271	134
271	154
271	197
271	303
271	437
272	47
272	133
272	286
272	325
272	470
273	46
273	235
273	356
273	409
273	445
274	98
274	152
274	153
274	155
274	194
274	287
274	335
275	12
275	13
275	133
275	147
275	171
275	216
275	333
276	54
276	65
276	222
276	351
276	435
277	9
277	102
277	184
277	413
277	428
277	481
278	11
278	116
278	177
278	328
278	378
278	382
278	393
279	34
279	79
279	149
279	384
279	412
279	419
280	187
280	260
280	261
280	360
280	395
281	95
281	158
281	161
281	355
281	479
282	38
282	146
282	206
282	235
282	295
282	297
282	409
283	46
283	414
283	423
283	431
283	445
284	52
284	73
284	396
284	410
284	450
285	131
285	217
285	267
285	344
285	415
286	47
286	166
286	208
286	258
286	272
286	325
286	363
287	4
287	152
287	155
287	236
287	274
287	315
288	84
288	156
288	266
288	416
289	64
289	65
289	108
289	122
289	204
289	255
289	376
290	78
290	80
290	100
290	227
290	252
290	352
290	473
291	181
291	185
291	204
291	223
291	315
291	373
292	77
292	129
292	188
292	421
292	472
293	117
293	177
293	268
293	378
293	446
294	95
294	270
294	297
294	484
294	492
295	101
295	206
295	235
295	282
295	300
296	195
296	225
296	346
296	426
296	490
297	146
297	209
297	259
297	270
297	282
297	294
297	330
297	409
297	421
297	484
298	48
298	49
298	63
298	148
298	343
298	408
298	466
299	56
299	59
299	410
299	495
299	497
300	53
300	101
300	206
300	295
300	423
301	39
301	176
301	182
301	186
301	375
302	6
302	124
302	171
302	359
302	448
303	154
303	166
303	193
303	271
303	363
303	437
304	60
304	110
304	186
304	218
305	45
305	201
305	245
305	256
305	264
305	491
306	132
306	150
306	165
306	383
306	453
307	98
307	153
307	338
307	370
307	404
308	5
308	85
308	344
308	405
308	443
309	18
309	20
309	199
309	249
309	362
309	364
309	399
309	400
310	15
310	92
310	214
310	311
310	341
310	392
310	439
311	15
311	43
311	214
311	310
312	116
312	132
312	180
312	205
312	327
312	328
312	453
313	109
313	127
313	316
313	337
313	436
314	4
314	168
314	185
314	191
314	236
314	460
315	155
315	181
315	185
315	231
315	236
315	287
315	291
316	127
316	148
316	313
316	436
316	447
316	473
317	62
317	91
317	228
317	263
317	372
317	462
318	0
318	7
318	66
318	257
318	265
319	177
319	180
319	383
319	446
319	453
320	51
320	88
320	222
320	226
320	351
321	54
321	88
321	114
321	222
321	368
321	458
322	28
322	45
322	175
322	183
322	245
323	111
323	132
323	205
323	244
323	366
323	389
324	81
324	394
324	430
324	441
324	474
325	19
325	238
325	258
325	272
325	286
325	468
325	470
326	121
326	159
326	169
326	354
326	379
327	116
327	205
327	263
327	312
327	462
328	116
328	177
328	180
328	278
328	312
329	52
329	105
329	334
329	342
329	361
329	411
329	417
329	480
330	44
330	209
330	270
330	297
330	492
331	31
331	96
331	130
331	262
