0	57
0	129
0	242
0	255
0	459
1	293
1	324
1	331
1	424
1	435
1	488
2	77
2	167
2	427
2	436
2	455
3	13
3	124
3	162
3	223
3	390
4	45
4	251
4	401
4	419
4	481
4	493
5	119
5	222
5	295
5	303
5	386
5	387
5	475
6	43
6	102
6	153
6	214
6	447
7	66
7	128
7	282
7	401
7	498
8	14
8	57
8	74
8	148
8	199
8	368
8	441
9	107
9	172
9	329
9	412
9	484
9	487
10	121
10	239
10	245
10	317
10	349
10	426
11	71
11	103
11	203
11	373
11	415
12	34
12	123
12	190
12	399
12	429
13	3
13	124
13	153
13	223
13	352
14	8
14	18
14	54
14	57
14	67
14	441
15	163
15	194
15	241
15	327
15	462
16	45
16	161
16	178
16	328
16	335
16	499
17	53
17	183
17	314
17	315
17	356
18	14
18	54
18	135
18	220
18	318
18	430
18	441
19	47
19	203
19	373
19	392
19	439
19	450
20	60
20	63
20	249
20	276
20	474
21	71
21	78
21	236
21	263
21	391
21	415
22	33
22	70
22	302
22	380
22	389
22	476
22	490
23	98
23	124
23	192
23	265
23	407
24	51
24	125
24	156
24	206
24	411
25	77
25	116
25	309
25	357
25	443
25	445
26	29
26	59
26	188
26	217
26	267
26	304
26	351
27	34
27	92
27	123
27	152
27	171
27	452
28	84
28	141
28	170
28	177
28	385
29	26
29	32
29	99
29	217
29	231
29	304
30	52
30	107
30	179
30	330
30	425
30	468
31	72
31	176
31	256
31	382
31	472
31	497
32	29
32	187
32	217
32	231
32	322
32	402
33	22
33	52
33	151
33	179
33	367
33	422
33	476
33	490
34	12
34	27
34	123
34	288
34	399
34	452
35	58
35	105
35	155
35	213
35	312
35	332
35	473
36	181
36	262
36	296
36	311
36	433
36	485
37	95
37	96
37	130
37	161
37	289
37	436
38	90
38	133
38	145
38	202
38	209
38	309
38	345
39	83
39	137
39	268
39	324
39	424
39	461
40	159
40	274
40	338
40	366
40	404
40	445
40	467
41	68
41	116
41	160
41	321
41	443
41	451
42	227
42	235
42	270
42	329
42	347
42	398
42	472
42	487
43	6
43	153
43	214
43	281
43	352
43	413
44	115
44	198
44	278
44	440
44	444
44	485
45	4
45	16
45	328
45	481
45	493
45	499
46	138
46	169
46	189
46	229
47	19
47	149
47	203
47	219
47	450
48	211
48	237
48	337
48	442
48	458
49	127
49	306
49	360
49	393
49	396
49	486
50	66
50	78
50	120
50	339
50	345
50	361
50	391
50	470
51	24
51	125
51	204
51	206
51	397
52	30
52	33
52	179
52	246
52	425
52	490
53	17
53	111
53	183
53	315
53	495
54	14
54	18
54	67
54	168
54	174
54	301
54	318
55	94
55	152
55	171
55	387
55	410
55	448
56	77
56	96
56	145
56	167
56	287
56	357
57	0
57	8
57	14
57	67
57	129
57	242
57	368
58	35
58	69
58	105
58	174
58	213
58	301
59	26
59	89
59	188
59	267
59	343
59	381
60	20
60	63
60	70
60	248
60	249
60	434
60	477
61	101
61	257
61	316
61	465
62	100
62	146
62	166
62	290
62	494
63	20
63	60
63	110
63	314
63	356
63	434
63	474
64	87
64	126
64	157
64	234
64	353
64	355
64	364
64	431
65	224
65	360
65	396
65	466
65	480
66	7
66	50
66	128
66	282
66	361
66	470
67	14
67	54
67	57
67	79
67	129
67	168
68	41
68	321
68	341
68	439
68	451
68	491
69	58
69	134
69	155
69	213
69	301
69	469
70	22
70	60
70	146
70	248
70	380
70	389
70	477
71	11
71	21
71	78
71	90
71	133
71	373
71	415
71	482
72	31
72	176
72	219
72	284
72	377
72	382
73	106
73	290
73	295
73	303
73	374
73	428
73	494
74	8
74	148
74	281
74	413
74	430
74	441
75	173
75	231
75	279
75	378
75	402
75	454
76	80
76	175
76	236
76	263
76	336
76	350
76	363
77	2
77	25
77	56
77	167
77	274
77	357
77	427
77	445
78	21
78	50
78	71
78	90
78	345
78	391
79	67
79	82
79	129
79	168
79	255
79	319
80	76
80	175
80	184
80	336
80	471
81	118
81	132
81	240
81	244
81	254
81	296
81	433
81	496
82	79
82	134
82	168
82	257
82	280
82	319
82	418
83	39
83	122
83	268
83	343
83	383
83	461
84	28
84	170
84	189
84	228
84	385
85	101
85	109
85	196
85	255
85	319
85	365
86	216
86	224
86	238
86	300
86	466
87	64
87	126
87	362
87	379
87	431
88	108
88	110
88	137
88	424
88	434
88	438
89	59
89	122
89	267
89	343
89	492
90	38
90	71
90	78
90	133
90	345
91	94
91	164
91	204
91	225
91	354
91	397
91	420
92	27
92	164
92	171
92	354
92	359
92	452
93	98
93	105
93	113
93	144
93	250
93	473
94	55
94	91
94	164
94	171
94	410
94	420
94	449
95	37
95	96
95	130
95	215
95	287
95	299
95	307
96	37
96	56
96	95
96	167
96	287
96	436
97	186
97	239
97	376
97	392
97	439
97	491
98	23
98	93
98	113
98	124
98	144
98	192
99	29
99	197
99	231
99	304
99	369
100	62
100	151
100	166
100	243
100	290
100	422
101	61
101	85
101	109
101	257
101	316
101	319
102	6
102	214
102	266
102	355
102	409
102	447
103	11
103	175
103	184
103	203
103	236
103	371
103	415
104	161
104	260
104	289
104	388
104	499
105	35
105	58
105	93
105	174
105	220
105	250
105	318
105	473
106	73
106	136
106	182
106	210
106	249
106	358
106	374
106	428
107	9
107	30
107	330
107	412
107	468
107	484
108	88
108	137
108	248
108	268
108	380
108	434
109	85
109	101
109	316
109	365
109	400
110	63
110	88
110	286
110	356
110	434
110	438
111	53
111	183
111	478
111	495
112	199
112	242
112	322
112	368
112	402
113	93
113	98
113	192
113	312
113	473
114	243
114	270
114	347
114	395
114	410
114	449
115	44
115	262
115	278
115	316
115	400
115	485
116	25
116	41
116	160
116	366
116	443
116	445
117	330
117	334
117	406
117	412
117	457
118	81
118	173
118	244
118	261
118	454
118	496
119	5
119	295
119	387
119	448
120	50
120	128
120	202
120	233
120	345
120	470
121	10
121	239
121	377
121	392
121	426
121	450
122	83
122	89
122	271
122	343
122	383
122	492
123	12
123	27
123	34
123	152
123	291
123	429
124	3
124	13
124	23
124	98
124	144
124	265
124	352
124	390
125	24
125	51
125	156
125	269
125	397
125	497
126	64
126	87
126	273
126	353
126	362
126	479
127	49
127	306
127	393
127	405
127	489
128	7
128	66
128	120
128	233
128	299
128	470
128	498
129	0
129	57
129	67
129	79
129	255
130	37
130	95
130	215
130	289
131	185
131	208
131	221
131	267
131	294
131	351
132	81
132	147
132	240
132	251
132	433
133	38
133	71
133	90
133	209
133	451
133	482
134	69
134	82
134	168
134	301
134	418
134	469
135	18
135	220
135	352
135	413
135	430
135	464
136	106
136	146
136	249
136	374
136	477
136	494
137	39
137	88
137	108
137	268
137	424
138	46
138	189
138	229
138	313
138	327
138	437
139	191
139	193
139	216
139	218
139	362
139	379
140	181
140	308
140	311
140	328
140	335
140	481
141	28
141	161
141	177
141	195
141	253
141	333
141	344
141	385
142	177
142	320
142	375
142	462
142	463
143	180
143	323
143	339
143	361
143	391
144	93
144	98
144	124
144	250
144	352
144	464
145	38
145	56
145	202
145	287
145	307
145	309
145	357
146	62
146	70
146	136
146	166
146	389
146	477
146	494
147	132
147	150
147	240
147	251
147	282
147	323
147	361
147	419
148	8
148	74
148	199
148	207
148	281
148	416
148	458
149	47
149	203
149	219
149	226
149	283
149	371
150	147
150	240
150	279
150	323
150	326
150	454
150	496
151	33
151	100
151	243
151	367
151	395
151	422
152	27
152	55
152	123
152	171
152	291
152	387
153	6
153	13
153	43
153	223
153	352
153	447
154	159
154	232
154	338
154	453
155	35
155	69
155	213
155	332
155	446
155	469
156	24
156	125
156	256
156	411
156	497
157	64
157	234
157	247
157	364
158	183
158	286
158	325
158	362
158	478
158	479
159	40
159	154
159	338
159	453
159	467
160	41
160	116
160	230
160	272
160	321
160	348
160	366
161	16
161	37
161	104
161	141
161	178
161	195
161	289
161	436
161	499
162	3
162	223
162	306
162	342
162	390
162	460
163	15
163	229
163	327
163	462
163	463
164	91
164	92
164	94
164	171
164	354
165	191
165	216
165	224
165	247
165	364
166	62
166	100
166	146
166	389
166	422
166	476
167	2
167	56
167	77
167	96
167	436
168	54
168	67
168	79
168	82
168	134
168	301
169	46
169	189
169	228
169	229
169	463
170	28
170	84
