0	159
0	325
0	373
0	398
0	484
1	57
1	214
1	255
1	296
1	302
1	320
2	18
2	75
2	276
2	314
2	353
2	400
2	488
3	111
3	262
3	265
3	356
3	392
3	431
4	36
4	131
4	136
4	299
4	353
4	355
4	381
5	135
5	163
5	187
5	199
5	369
5	468
5	474
6	252
6	269
6	313
6	315
6	445
7	19
7	145
7	341
7	428
8	88
8	345
8	376
8	377
8	399
8	425
9	280
9	309
9	311
9	384
9	422
10	77
10	105
10	160
10	346
10	378
10	458
10	469
11	57
11	76
11	296
11	477
12	116
12	132
12	169
12	292
12	426
12	482
13	29
13	168
13	257
13	300
13	321
13	370
13	403
14	19
14	80
14	118
14	145
14	166
14	286
14	297
14	479
14	489
15	92
15	295
15	389
15	415
15	451
15	461
16	114
16	176
16	213
16	238
16	373
16	441
17	32
17	55
17	165
17	224
17	272
18	2
18	75
18	115
18	189
18	347
18	400
18	408
19	7
19	14
19	145
19	162
19	217
19	428
19	489
20	31
20	54
20	60
20	228
20	364
20	365
20	404
21	92
21	302
21	320
21	443
21	487
22	38
22	106
22	129
22	179
22	256
22	277
23	52
23	131
23	136
23	189
23	421
24	52
24	305
24	344
24	399
24	421
24	460
25	153
25	197
25	277
25	407
25	419
26	35
26	89
26	243
26	308
26	452
26	478
27	131
27	146
27	421
27	447
27	467
28	157
28	261
28	336
28	338
28	340
28	418
29	13
29	236
29	257
29	282
29	300
29	360
29	438
30	254
30	283
30	354
30	410
30	432
30	495
30	498
31	20
31	54
31	91
31	362
31	365
32	17
32	55
32	116
32	224
32	352
32	416
32	476
33	119
33	160
33	264
33	290
33	448
33	463
34	63
34	139
34	241
34	290
34	436
34	456
35	26
35	89
35	191
35	208
35	293
35	478
36	4
36	131
36	281
36	299
36	447
37	100
37	161
37	171
37	175
37	411
37	414
38	22
38	93
38	106
38	126
38	179
39	156
39	221
39	236
39	257
39	366
39	403
40	237
40	281
40	447
40	462
40	467
41	49
41	227
41	251
41	292
41	323
41	363
41	482
42	250
42	298
42	354
42	380
42	385
42	410
43	117
43	185
43	215
43	235
43	309
43	332
43	334
43	406
44	150
44	314
44	388
44	394
44	496
45	193
45	217
45	239
45	489
46	108
46	172
46	287
46	416
46	426
46	476
47	210
47	386
47	457
47	475
47	497
48	80
48	125
48	230
48	249
48	260
48	297
49	41
49	168
49	180
49	227
49	292
49	300
49	438
50	89
50	283
50	308
50	466
50	481
51	99
51	204
51	306
51	430
51	493
52	23
52	24
52	115
52	189
52	324
52	344
52	421
53	161
53	181
53	229
53	271
53	386
53	423
54	20
54	31
54	91
54	247
54	310
54	364
55	17
55	32
55	116
55	142
55	272
55	282
55	360
56	62
56	82
56	174
56	198
56	401
57	1
57	11
57	255
57	296
57	393
57	477
58	109
58	150
58	261
58	496
59	87
59	119
59	190
59	346
59	463
59	469
60	20
60	151
60	228
60	279
60	336
60	340
60	364
61	252
61	313
61	342
61	383
61	389
61	436
62	56
62	82
62	108
62	174
62	326
62	416
63	34
63	68
63	218
63	290
63	342
63	436
64	174
64	232
64	326
64	332
64	382
64	490
65	69
65	154
65	210
65	268
65	270
65	298
66	130
66	297
66	348
66	350
66	359
66	396
66	483
67	178
67	218
67	330
67	339
67	461
68	63
68	124
68	178
68	218
68	290
68	327
68	448
69	65
69	154
69	167
69	201
69	268
69	341
70	137
70	198
70	285
70	401
70	449
71	118
71	128
71	286
71	380
71	446
72	112
72	156
72	263
72	307
72	366
72	470
73	250
73	365
73	404
73	457
73	475
74	138
74	259
74	288
74	397
74	405
74	443
75	2
75	18
75	136
75	189
75	353
76	11
76	152
76	296
77	10
77	105
77	170
77	202
77	306
77	372
77	458
78	81
78	164
78	177
78	284
78	369
78	468
79	138
79	237
79	333
79	465
79	467
80	14
80	48
80	249
80	291
80	297
80	489
80	492
81	78
81	153
81	187
81	284
81	419
81	468
82	56
82	62
82	108
82	329
82	401
82	491
83	149
83	169
83	323
83	374
83	482
84	253
84	361
84	368
84	479
85	109
85	331
85	386
85	423
85	433
85	497
86	141
86	197
86	247
86	367
86	391
86	407
87	59
87	110
87	190
87	289
87	469
88	8
88	278
88	304
88	305
88	376
88	379
88	399
88	424
88	460
89	26
89	35
89	50
89	133
89	191
89	308
89	481
90	100
90	171
90	388
90	400
90	431
90	473
90	488
91	31
91	54
91	247
91	273
91	362
91	367
91	495
91	498
92	15
92	21
92	259
92	295
92	443
92	451
92	487
93	38
93	106
93	110
